time,place,mag,type,geometry
1.67619E+12,"9 km S of Bni Bouayach, Morocco",4.4,earthquake,"{'type': 'Point', 'coordinates': [-3.8262, 35.0177, 10]}"
1.67619E+12,"17 km ESE of Shemokmedi, Georgia",4,earthquake,"{'type': 'Point', 'coordinates': [42.2665, 41.875, 10]}"
1.67619E+12,"11 km E of Ekinözü, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [37.3193, 38.0797, 7.67]}"
1.67619E+12,"7 km ESE of Shemokmedi, Georgia",4.3,earthquake,"{'type': 'Point', 'coordinates': [42.1528, 41.8775, 10]}"
1.67619E+12,"15 km W of Latakia, Syria",4.1,earthquake,"{'type': 'Point', 'coordinates': [35.6189, 35.5279, 10]}"
1.67619E+12,northern Mid-Atlantic Ridge,5.1,earthquake,"{'type': 'Point', 'coordinates': [-46.5341, 17.5544, 10]}"
1.67619E+12,"7 km SSW of Bni Bouayach, Morocco",4.1,earthquake,"{'type': 'Point', 'coordinates': [-3.8846, 35.0455, 10]}"
1.67618E+12,"9 km NNW of Sincik, Turkey",4,earthquake,"{'type': 'Point', 'coordinates': [38.5843, 38.1156, 8.654]}"
1.67618E+12,"40 km S of Atiquipa, Peru",4.2,earthquake,"{'type': 'Point', 'coordinates': [-74.3193, -16.1568, 32.345]}"
1.67618E+12,"7 km SSE of Nurhak, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [37.4792, 37.9055, 10]}"
1.67618E+12,"75 km WSW of Puerto Madero, Mexico",4.1,earthquake,"{'type': 'Point', 'coordinates': [-93.0984, 14.5482, 38.477]}"
1.67618E+12,"9 km ENE of K?r?khan, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.4568, 36.5324, 10]}"
1.67618E+12,near the coast of Guatemala,4.3,earthquake,"{'type': 'Point', 'coordinates': [-91.3741, 13.1095, 10]}"
1.67618E+12,"5 km NW of Ad?yaman, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.2326, 37.796, 10]}"
1.67618E+12,"260 km E of Levuka, Fiji",4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.2224, -18.1967, 535.236]}"
1.67617E+12,Philippine Islands region,4.3,earthquake,"{'type': 'Point', 'coordinates': [126.1254, 11.0738, 41.179]}"
1.67617E+12,"12 km ESE of P?hala, Hawaii",3.83,earthquake,"{'type': 'Point', 'coordinates': [-155.370833333333, 19.1498333333333, 30.21]}"
1.67616E+12,"20 km ESE of Kelly, Wyoming",3.7,earthquake,"{'type': 'Point', 'coordinates': [-110.3989, 43.5345, 7.821]}"
1.67616E+12,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [-179.9208, -23.7755, 504.722]}"
1.67616E+12,"5 km S of Río Grande, Dominican Republic",4.1,earthquake,"{'type': 'Point', 'coordinates': [-70.7705, 19.6173, 21.785]}"
1.67616E+12,"6 km W of Göksun, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [36.4218, 38.0249, 10]}"
1.67616E+12,Mid-Indian Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [69.1148, -22.7031, 10]}"
1.67615E+12,Turkey-Syria border region,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.5737, 36.6384, 10]}"
1.67615E+12,"31 km WSW of Chilecito, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-67.7693, -29.3121, 106.715]}"
1.67615E+12,"232 km E of Levuka, Fiji",4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.493, -17.9971, 573.441]}"
1.67615E+12,south of the Fiji Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [-179.4612, -22.0095, 584.206]}"
1.67615E+12,"283 km E of Levuka, Fiji",4.4,earthquake,"{'type': 'Point', 'coordinates': [-178.0102, -17.9704, 580.583]}"
1.67615E+12,"6 km SW of Tut, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [37.8675, 37.7557, 11.351]}"
1.67615E+12,"82 km NNE of Calama, Chile",4.4,earthquake,"{'type': 'Point', 'coordinates': [-68.6623, -21.7568, 133.089]}"
1.67615E+12,"243 km SE of Sarangani, Philippines",4.2,earthquake,"{'type': 'Point', 'coordinates': [126.7034, 3.5825, 66.909]}"
1.67614E+12,south of the Kermadec Islands,4.8,earthquake,"{'type': 'Point', 'coordinates': [-179.8102, -34.8363, 35.582]}"
1.67614E+12,Banda Sea,4.3,earthquake,"{'type': 'Point', 'coordinates': [129.5013, -6.801, 148.167]}"
1.67614E+12,"14 km NE of Sincik, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.732, 38.1325, 2.958]}"
1.67614E+12,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.5452, -26.7301, 277.55]}"
1.67614E+12,"1 km ENE of Kuzeytepe, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.171, 36.268, 10]}"
1.67613E+12,"Kepulauan Babar, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [129.5051, -7.1414, 91.802]}"
1.67613E+12,Georgia-Turkey border region,4.4,earthquake,"{'type': 'Point', 'coordinates': [42.1521, 41.9449, 10]}"
1.67613E+12,Tristan da Cunha region,5.6,earthquake,"{'type': 'Point', 'coordinates': [-15.5697, -35.3616, 10]}"
1.67613E+12,"8 km S of Göksun, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [36.5034, 37.9428, 10]}"
1.67612E+12,"105 km N of Isangel, Vanuatu",4.3,earthquake,"{'type': 'Point', 'coordinates': [169.3985, -18.5993, 278.019]}"
1.67612E+12,"13 km ENE of Hekimhan, Turkey",4.5,earthquake,"{'type': 'Point', 'coordinates': [38.0757, 38.8519, 10]}"
1.67612E+12,"12 km NE of Göksun, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [36.6163, 38.0902, 8.66]}"
1.67612E+12,"24 km SE of Göksun, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [36.67, 37.8492, 8.739]}"
1.67612E+12,"199 km SSW of Kokopo, Papua New Guinea",4,earthquake,"{'type': 'Point', 'coordinates': [151.9158, -6.1146, 48.26]}"
1.67612E+12,"4 km WSW of K?r?khan, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [36.3096, 36.4869, 5.36]}"
1.67612E+12,"64 km S of Hualien City, Taiwan",4.7,earthquake,"{'type': 'Point', 'coordinates': [121.6211, 23.3969, 35.037]}"
1.67611E+12,"16 km NE of Göksun, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.6274, 38.1233, 13.853]}"
1.67611E+12,"near the south coast of Honshu, Japan",4.2,earthquake,"{'type': 'Point', 'coordinates': [137.3979, 33.5051, 337.97]}"
1.67611E+12,,4.1,earthquake,"{'type': 'Point', 'coordinates': [-177.0902, -30.1934, 10]}"
1.67611E+12,"120 km NNE of Calama, Chile",4.4,earthquake,"{'type': 'Point', 'coordinates': [-68.692, -21.388, 147.827]}"
1.67611E+12,"235 km SE of Sarangani, Philippines",4.2,earthquake,"{'type': 'Point', 'coordinates': [126.6914, 3.6613, 52.029]}"
1.67611E+12,"244 km SE of Sarangani, Philippines",4.3,earthquake,"{'type': 'Point', 'coordinates': [126.7198, 3.5894, 59.628]}"
1.67611E+12,"9 km W of Çelikhan, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.1329, 38.0281, 4.448]}"
1.67611E+12,"242 km SE of Sarangani, Philippines",5.9,earthquake,"{'type': 'Point', 'coordinates': [126.6923, 3.5892, 25]}"
1.67611E+12,"17 km N of Shiraoi, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [141.3567, 42.7082, 122.288]}"
1.6761E+12,"19 km N of Musabeyli, Turkey",4.6,earthquake,"{'type': 'Point', 'coordinates': [36.95, 37.0598, 4.748]}"
1.6761E+12,"8 km NE of Göksun, Turkey",4.6,earthquake,"{'type': 'Point', 'coordinates': [36.5778, 38.0647, 8.106]}"
1.6761E+12,"11 km SSW of Çelikhan, Turkey",4,earthquake,"{'type': 'Point', 'coordinates': [38.192, 37.9256, 10]}"
1.67609E+12,"Rat Islands, Aleutian Islands, Alaska",4.4,earthquake,"{'type': 'Point', 'coordinates': [178.5108, 51.4264, 63.355]}"
1.67609E+12,Central Turkey,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.5708, 37.8165, 10]}"
1.67609E+12,"79 km SW of Panguna, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [155.0086, -6.8533, 10]}"
1.67609E+12,"18 km WSW of Sincik, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [38.4382, 37.9489, 10.26]}"
1.67609E+12,"110 km S of K?h Sef?d, Iran",4.2,earthquake,"{'type': 'Point', 'coordinates': [56.8276, 28.2808, 50.653]}"
1.67608E+12,"10 km WNW of Heyuan, China",4.2,earthquake,"{'type': 'Point', 'coordinates': [114.5827, 23.7578, 10]}"
1.67608E+12,"141 km ESE of Sarangani, Philippines",4.2,earthquake,"{'type': 'Point', 'coordinates': [126.5567, 4.7432, 55.326]}"
1.67608E+12,"55 km S of Boca de Yuma, Dominican Republic",3.85,earthquake,"{'type': 'Point', 'coordinates': [-68.5808, 17.876, 128]}"
1.67608E+12,"19 km ENE of K?r?khan, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [36.5606, 36.5556, 10]}"
1.67607E+12,"171 km WNW of Tobelo, Indonesia",4.2,earthquake,"{'type': 'Point', 'coordinates': [126.7162, 2.5779, 51.583]}"
1.67607E+12,West Chile Rise,4.8,earthquake,"{'type': 'Point', 'coordinates': [-93.539, -38.2035, 10]}"
1.67607E+12,"158 km WSW of Tual, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [131.4613, -6.238, 24.338]}"
1.67607E+12,"152 km NE of Lospalos, Timor Leste",4.1,earthquake,"{'type': 'Point', 'coordinates': [128.0746, -7.6502, 91.419]}"
1.67606E+12,"New Ireland region, Papua New Guinea",5.2,earthquake,"{'type': 'Point', 'coordinates': [153.341, -5.2686, 55.103]}"
1.67606E+12,eastern Turkey,4.2,earthquake,"{'type': 'Point', 'coordinates': [38.5848, 38.0517, 10]}"
1.67605E+12,"Kepulauan Babar, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [129.3694, -7.1453, 125.31]}"
1.67605E+12,"60 km NW of Abepura, Indonesia",5,earthquake,"{'type': 'Point', 'coordinates': [140.1828, -2.2921, 25.298]}"
1.67605E+12,"58 km N of Finschhafen, Papua New Guinea",4.2,earthquake,"{'type': 'Point', 'coordinates': [147.7551, -6.034, 9.928]}"
1.67605E+12,"7 km NE of Jayapura, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [140.7703, -2.4938, 25.273]}"
1.67605E+12,"15 km N of Sincik, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [38.5981, 38.1788, 4.258]}"
1.67605E+12,"121 km SSE of ‘Ohonua, Tonga",5.3,earthquake,"{'type': 'Point', 'coordinates': [-174.4285, -22.3128, 10]}"
1.67605E+12,"21 km ESE of Saimbeyli, Turkey",4.7,earthquake,"{'type': 'Point', 'coordinates': [36.2951, 37.8868, 2.087]}"
1.67605E+12,"Kermadec Islands, New Zealand",5,earthquake,"{'type': 'Point', 'coordinates': [-177.9685, -30.1399, 11.476]}"
1.67604E+12,Samoa Islands region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-173.5713, -14.8569, 10]}"
1.67604E+12,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-26.8488, -55.4787, 10]}"
1.67604E+12,"Volcano Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [143.4746, 24.8629, 11.93]}"
1.67604E+12,central Mid-Atlantic Ridge,4.9,earthquake,"{'type': 'Point', 'coordinates': [-36.8163, 7.5159, 10]}"
1.67603E+12,"Tarapaca, Chile",4.4,earthquake,"{'type': 'Point', 'coordinates': [-69.2271, -19.0681, 125.525]}"
1.67603E+12,"Tarapaca, Chile",4.5,earthquake,"{'type': 'Point', 'coordinates': [-69.1954, -20.1985, 107.116]}"
1.67602E+12,"Kermadec Islands, New Zealand",4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.3695, -30.5273, 10]}"
1.67602E+12,"14 km SW of Ye?ilyurt, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [38.1375, 38.1976, 10]}"
1.67602E+12,"7 km NW of Çelikhan, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.1756, 38.0757, 7.345]}"
1.67602E+12,,4.3,earthquake,"{'type': 'Point', 'coordinates': [141.6154, 31.0515, 10]}"
1.67602E+12,"59 km WNW of ?ar??s, Syria",4.3,earthquake,"{'type': 'Point', 'coordinates': [35.2669, 35.0684, 10]}"
1.67601E+12,"25 km SSE of La Romana, Dominican Republic",4.03,earthquake,"{'type': 'Point', 'coordinates': [-68.9085, 18.2021, 140]}"
1.67601E+12,"68 km S of Ust’-Kamchatsk Staryy, Russia",4,earthquake,"{'type': 'Point', 'coordinates': [162.6046, 55.6197, 53.373]}"
1.67601E+12,"48 km WNW of Nikolski, Alaska",4.3,earthquake,"{'type': 'Point', 'coordinates': [-169.5224, 53.1193, 111.817]}"
1.676E+12,eastern Turkey,4.2,earthquake,"{'type': 'Point', 'coordinates': [38.451, 38.0858, 10]}"
1.676E+12,"15 km SSW of Ye?ilyurt, Turkey",4.7,earthquake,"{'type': 'Point', 'coordinates': [38.1714, 38.1736, 10]}"
1.676E+12,"271 km SW of Severo-Kuril’sk, Russia",4.4,earthquake,"{'type': 'Point', 'coordinates': [153.5732, 48.8752, 103.321]}"
1.676E+12,"29 km ESE of Jurm, Afghanistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [71.1258, 36.7449, 210.571]}"
1.67599E+12,"12 km N of Çelikhan, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [38.2167, 38.1343, 10]}"
1.67599E+12,,4.2,earthquake,"{'type': 'Point', 'coordinates': [-177.5597, -18.7379, 613.906]}"
1.67599E+12,"20 km SE of Göksun, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.631, 37.8685, 5.225]}"
1.67599E+12,"56 km N of Namuac, Philippines",4.9,earthquake,"{'type': 'Point', 'coordinates': [121.2107, 19.12, 38.682]}"
1.67599E+12,South Sandwich Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [-27.5046, -55.8517, 35]}"
1.67599E+12,South Sandwich Islands region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-26.9302, -55.581, 10]}"
1.67598E+12,south of the Fiji Islands,4.9,earthquake,"{'type': 'Point', 'coordinates': [-178.2996, -26.6493, 263.762]}"
1.67598E+12,"8 km ESE of Hasanbeyli, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [36.6317, 37.1058, 5.459]}"
1.67598E+12,"10 km E of Nurda??, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [36.8496, 37.1694, 10]}"
1.67598E+12,South Sandwich Islands region,5,earthquake,"{'type': 'Point', 'coordinates': [-27.1036, -55.6128, 35.03]}"
1.67598E+12,Carlsberg Ridge,5.5,earthquake,"{'type': 'Point', 'coordinates': [67.5616, -1.2752, 10]}"
1.67598E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-26.6801, -59.6313, 115.747]}"
1.67597E+12,Prince Edward Islands region,4.5,earthquake,"{'type': 'Point', 'coordinates': [42.5408, -41.6888, 10]}"
1.67597E+12,"82 km SW of Corinto, Nicaragua",4.5,earthquake,"{'type': 'Point', 'coordinates': [-87.7379, 11.9815, 40.451]}"
1.67597E+12,"9 km E of Göksun, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [36.6096, 38.0264, 10]}"
1.67597E+12,northern Mid-Atlantic Ridge,4.7,earthquake,"{'type': 'Point', 'coordinates': [-43.7428, 28.4249, 10]}"
1.67597E+12,"21 km W of Uzunba?, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [35.7977, 36.1764, 10]}"
1.67597E+12,"164 km S of Severo-Kuril’sk, Russia",4.3,earthquake,"{'type': 'Point', 'coordinates': [155.9481, 49.2042, 42.655]}"
1.67597E+12,"37 km ESE of Rishiri Town, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.6443, 45.0572, 279.74]}"
1.67597E+12,"6 km NNE of Göksun, Turkey",4,earthquake,"{'type': 'Point', 'coordinates': [36.5194, 38.0746, 10]}"
1.67596E+12,"111 km W of San Antonio de los Cobres, Argentina",3.9,earthquake,"{'type': 'Point', 'coordinates': [-67.4121, -24.2333, 201.206]}"
1.67596E+12,"97 km ENE of Nagqu, China",4,earthquake,"{'type': 'Point', 'coordinates': [92.9392, 31.927, 15.284]}"
1.67596E+12,"Kermadec Islands, New Zealand",4.7,earthquake,"{'type': 'Point', 'coordinates': [-177.7339, -30.3336, 36.847]}"
1.67595E+12,"74 km NNE of Calama, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-68.6374, -21.841, 131.093]}"
1.67595E+12,"120 km SSE of Amahai, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [129.4962, -4.2629, 134.213]}"
1.67595E+12,off the west coast of northern Sumatra,4.6,earthquake,"{'type': 'Point', 'coordinates': [92.8215, 0.8799, 10]}"
1.67595E+12,"73 km SSE of Puerto Ocopa, Peru",4.2,earthquake,"{'type': 'Point', 'coordinates': [-73.9791, -11.7283, 100.601]}"
1.67595E+12,"16 km SSW of Do?an?ehir, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [37.7834, 37.9544, 10]}"
1.67594E+12,"17 km SW of Do?an?ehir, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [37.7044, 37.9921, 10]}"
1.67594E+12,"18 km SSW of Librazhd-Qendër, Albania",4.2,earthquake,"{'type': 'Point', 'coordinates': [20.2787, 41.0349, 10]}"
1.67594E+12,"44 km SW of Kirakira, Solomon Islands",5.5,earthquake,"{'type': 'Point', 'coordinates': [161.6593, -10.76, 35]}"
1.67594E+12,"19 km ENE of Nurda??, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.9198, 37.2659, 11.669]}"
1.67594E+12,off the coast of Oregon,4.1,earthquake,"{'type': 'Point', 'coordinates': [-128.6924, 43.8701, 10]}"
1.67594E+12,"Hokkaido, Japan region",4.2,earthquake,"{'type': 'Point', 'coordinates': [142.8197, 41.0059, 46.936]}"
1.67594E+12,"10 km ESE of Yayladere, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [40.1831, 39.1974, 10.605]}"
1.67594E+12,south of the Fiji Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [179.7971, -24.6697, 493.123]}"
1.67594E+12,"3 km NE of Sincik, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.6406, 38.0605, 12.373]}"
1.67593E+12,South Sandwich Islands region,5.4,earthquake,"{'type': 'Point', 'coordinates': [-27.1882, -55.715, 35]}"
1.67593E+12,"17 km NW of Abepura, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [140.5283, -2.4756, 10]}"
1.67593E+12,Central Turkey,4.2,earthquake,"{'type': 'Point', 'coordinates': [36.5452, 38.0799, 8.987]}"
1.67593E+12,,4.3,earthquake,"{'type': 'Point', 'coordinates': [142.6806, 11.6782, 10]}"
1.67593E+12,"9 km ESE of Göksun, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.5954, 37.995, 6.994]}"
1.67593E+12,Turkey-Syria border region,4.6,earthquake,"{'type': 'Point', 'coordinates': [36.6603, 36.9611, 8.379]}"
1.67593E+12,,4.1,earthquake,"{'type': 'Point', 'coordinates': [37.6589, 37.8752, 14.944]}"
1.67592E+12,Fiji region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.0152, -17.9396, 561.835]}"
1.67592E+12,"8 km W of Abepura, Indonesia",5.1,earthquake,"{'type': 'Point', 'coordinates': [140.5588, -2.598, 9.924]}"
1.67592E+12,"161 km NW of Tobelo, Indonesia",4.2,earthquake,"{'type': 'Point', 'coordinates': [127.0118, 2.7848, 35]}"
1.67592E+12,"121 km WNW of Tobelo, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [127.0319, 2.22, 106.673]}"
1.67592E+12,"12 km SSW of Ye?ilyurt, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.1997, 38.1849, 15.513]}"
1.67592E+12,"101 km S of Koshima, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [130.5088, 29.3184, 29.711]}"
1.67592E+12,"11 km ENE of Göksun, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [36.6086, 38.0679, 8.594]}"
1.67592E+12,"14 km WNW of Sincik, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.4712, 38.0951, 15.955]}"
1.67592E+12,"153 km NNW of Tobelo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [127.2793, 2.9113, 35]}"
1.67592E+12,"88 km W of San Antonio de los Cobres, Argentina",4,earthquake,"{'type': 'Point', 'coordinates': [-67.1877, -24.1231, 238.069]}"
1.67592E+12,"13 km WSW of Göksun, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.3641, 37.9616, 10]}"
1.67591E+12,"84 km N of Bukittinggi, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [100.2393, 0.4469, 140.516]}"
1.67591E+12,"6 km SW of Sincik, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [38.5654, 37.9889, 13.975]}"
1.67591E+12,"75 km WNW of San Antonio de los Cobres, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-66.9856, -23.9213, 250]}"
1.67591E+12,"81 km W of Lata, Solomon Islands",4.5,earthquake,"{'type': 'Point', 'coordinates': [165.0508, -10.7038, 10]}"
1.67591E+12,"8 km W of Hassa, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.4252, 36.8136, 10]}"
1.67591E+12,"45 km SSW of Gorontalo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [122.922, 0.1478, 242.373]}"
1.67591E+12,"13 km NNE of Gölba??, Turkey",4.5,earthquake,"{'type': 'Point', 'coordinates': [37.7147, 37.8831, 8.154]}"
1.67591E+12,"10 km NNE of Hani, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [40.4216, 38.4984, 8.839]}"
1.67591E+12,"109 km NNE of Opotiki, New Zealand",4.7,earthquake,"{'type': 'Point', 'coordinates': [177.926, -37.1589, 149.098]}"
1.6759E+12,"5 km SSW of Sivrice, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [39.284, 38.3957, 14.83]}"
1.6759E+12,Kermadec Islands region,5.1,earthquake,"{'type': 'Point', 'coordinates': [-176.2675, -27.9549, 10]}"
1.6759E+12,"12 km NNE of Hani, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [40.4236, 38.512, 13.017]}"
1.6759E+12,"215 km N of Tobelo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [127.8622, 3.6679, 92.467]}"
1.6759E+12,"100 km S of K?h Sef?d, Iran",4.2,earthquake,"{'type': 'Point', 'coordinates': [56.7895, 28.3652, 10]}"
1.6759E+12,"141 km ESE of Iquique, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-68.9032, -20.7098, 104.288]}"
1.6759E+12,"58 km ENE of Yigo Village, Guam",4.5,earthquake,"{'type': 'Point', 'coordinates': [145.3954, 13.7075, 100.274]}"
1.6759E+12,"11 km SW of Ye?ilyurt, Turkey",4,earthquake,"{'type': 'Point', 'coordinates': [38.1703, 38.2135, 10]}"
1.67589E+12,"15 km SW of Ye?ilyurt, Turkey",4.5,earthquake,"{'type': 'Point', 'coordinates': [38.1247, 38.1972, 10]}"
1.67589E+12,Turkey-Syria border region,4.2,earthquake,"{'type': 'Point', 'coordinates': [36.0996, 36.3313, 10]}"
1.67588E+12,"129 km SSW of Kokopo, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [151.9698, -5.4759, 52.313]}"
1.67588E+12,"40 km ENE of Port-Olry, Vanuatu",4.4,earthquake,"{'type': 'Point', 'coordinates': [167.4293, -14.9122, 138.022]}"
1.67588E+12,"5 km NE of Göksun, Turkey",4.5,earthquake,"{'type': 'Point', 'coordinates': [36.5409, 38.0531, 10]}"
1.67588E+12,"19 km ENE of Bcharré, Lebanon",4.1,earthquake,"{'type': 'Point', 'coordinates': [36.2101, 34.2985, 10]}"
1.67588E+12,"150 km S of Isangel, Vanuatu",4.5,earthquake,"{'type': 'Point', 'coordinates': [169.1703, -20.9002, 65.906]}"
1.67588E+12,"16 km W of Pazarc?k, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [37.116, 37.5096, 10]}"
1.67588E+12,"18 km SSE of A?kale, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [40.744, 39.7542, 10]}"
1.67588E+12,"4 km ENE of Abepura, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [140.6658, -2.5777, 23.641]}"
1.67588E+12,Fiji region,4.7,earthquake,"{'type': 'Point', 'coordinates': [-179.2929, -21.9744, 582.548]}"
1.67588E+12,"4 km SSW of Ekinözü, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [37.1589, 38.0244, 10]}"
1.67587E+12,"144 km WNW of Panguna, Papua New Guinea",5,earthquake,"{'type': 'Point', 'coordinates': [154.3324, -5.7108, 108.432]}"
1.67587E+12,"5 km WNW of Jayapura, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [140.6681, -2.523, 10]}"
1.67587E+12,Central Turkey,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.5994, 37.8218, 1.576]}"
1.67587E+12,"199 km WSW of Attu Station, Alaska",4,earthquake,"{'type': 'Point', 'coordinates': [170.4331, 52.2111, 10]}"
1.67587E+12,Kenya,4.7,earthquake,"{'type': 'Point', 'coordinates': [39.3912, -4.914, 10]}"
1.67587E+12,north of Honduras,5.5,earthquake,"{'type': 'Point', 'coordinates': [-86.0574, 16.7337, 10]}"
1.67587E+12,Central Turkey,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.953, 38.0391, 10]}"
1.67587E+12,eastern Turkey,4.3,earthquake,"{'type': 'Point', 'coordinates': [38.5055, 38.0396, 16.116]}"
1.67587E+12,"15 km ENE of Göksun, Turkey",4.4,earthquake,"{'type': 'Point', 'coordinates': [36.6525, 38.0953, 11.674]}"
1.67587E+12,"108 km S of San Francisco del Mar Viejo, Mexico",4.3,earthquake,"{'type': 'Point', 'coordinates': [-94.7338, 15.257, 36.061]}"
1.67587E+12,"242 km SW of Sarangani, Philippines",4,earthquake,"{'type': 'Point', 'coordinates': [124.0362, 3.7443, 416.288]}"
1.67587E+12,"3 km N of Nurhak, Turkey",5.1,earthquake,"{'type': 'Point', 'coordinates': [37.4325, 37.9963, 5.398]}"
1.67586E+12,"10 km S of Çelikhan, Turkey",4.1,earthquake,"{'type': 'Point', 'coordinates': [38.2283, 37.9312, 17.226]}"
1.67586E+12,"3 km SSE of Abepura, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.6461, -2.629, 13.008]}"
1.67586E+12,"163 km NW of Tobelo, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [127.0361, 2.8377, 45.934]}"
1.67586E+12,"10 km WSW of Abepura, Indonesia",4.7,earthquake,"{'type': 'Point', 'coordinates': [140.5502, -2.644, 28.109]}"
1.67586E+12,Central Turkey,4.1,earthquake,"{'type': 'Point', 'coordinates': [37.2766, 38.8457, 10]}"
1.67586E+12,"18 km S of Af?in, Turkey",4,earthquake,"{'type': 'Point', 'coordinates': [36.8835, 38.0802, 10]}"
